d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	1.0	1.0	0.3	0.5	0.5	-3.835592785636032	-3.371206914480854	-7.2067997001168855	-3.835592785636032	-3.371206914480854	-7.2067997001168855	-6.444492222219262	-3.3825335313690217	-9.827025753588284
0.0	1.0	1.0	0.3	0.5	1.0	-5.1717993580320964	-3.4016919629254745	-8.57349132095757	-5.1717993580320964	-3.4016919629254745	-8.57349132095757	-6.857056672086223	-3.4352593739400934	-10.292316046026317
0.0	1.0	1.0	0.3	1.0	0.0	-3.062577683191604	-3.344879025203911	-6.4074567083955145	-3.062577683191604	-3.344879025203911	-6.4074567083955145	-6.360437388708957	-3.2930329680166017	-9.653470356725558
0.0	1.0	1.0	0.3	1.0	0.5	-4.394192208578284	-3.360719259979116	-7.7549114685574	-4.394192208578284	-3.360719259979116	-7.7549114685574	-6.476500603078678	-3.3442238599984724	-9.82072446307715
0.0	1.0	1.0	0.3	1.0	1.0	-5.79376052178677	-3.379282280505534	-9.173042802292304	-5.79376052178677	-3.379282280505534	-9.173042802292304	-6.9853607353652585	-3.391192523814451	-10.37655325917971
0.5	0.0	0.0	0.3	0.0	0.0	-5.915159722243613	-2.8822069253690383	-8.797366647612652	-5.915159722243613	-2.8822069253690383	-8.797366647612652	-7.823908383124682	-3.266334842319736	-11.090243225444418
0.5	0.0	0.0	0.3	0.0	0.5	-6.968798939026051	-2.953774717101499	-9.92257365612755	-6.968798939026051	-2.953774717101499	-9.92257365612755	-8.052423756448166	-3.451673160454342	-11.504096916902508
0.5	0.0	0.0	0.3	0.0	1.0	-8.173506442806733	-3.039510185610192	-11.213016628416925	-8.173506442806733	-3.039510185610192	-11.213016628416925	-8.398644462683302	-3.51156816804927	-11.910212630732573
0.5	0.0	0.0	0.3	0.5	0.0	-6.206261801230023	-2.8914893843970404	-9.097751185627065	-6.206261801230023	-2.8914893843970404	-9.097751185627065	-6.617838966421461	-3.24874504518746	-9.866584011608921
0.5	0.0	0.0	0.3	0.5	0.5	-7.216911645331197	-3.0354873845142616	-10.252399029845458	-7.216911645331197	-3.0354873845142616	-10.252399029845458	-6.856010995337594	-3.3837595195753374	-10.239770514912932
0.5	0.0	0.0	0.3	0.5	1.0	-8.33767869694838	-3.2222644508213114	-11.559943147769692	-8.33767869694838	-3.2222644508213114	-11.559943147769692	-7.349903599900257	-3.4358124523592064	-10.785716052259463
0.5	0.0	0.0	0.3	1.0	0.0	-6.791162797653792	-2.7031326411910124	-9.494295438844805	-6.791162797653792	-2.7031326411910124	-9.494295438844805	-6.210607967368489	-3.078226184403335	-9.288834151771823
0.5	0.0	0.0	0.3	1.0	0.5	-7.826626142406855	-2.8726228972663383	-10.699249039673195	-7.826626142406855	-2.8726228972663383	-10.699249039673195	-6.567776251673371	-3.2645955446867574	-9.832371796360128
0.5	0.0	0.0	0.3	1.0	1.0	-8.974325488464423	-3.0958661878944316	-12.070191676358855	-8.974325488464423	-3.0958661878944316	-12.070191676358855	-7.226741607875022	-3.3941827683216195	-10.62092437619664
0.5	0.0	0.1	0.3	0.0	0.0	-5.615708319172054	-2.765885383376716	-8.38159370254877	-5.615708319172054	-2.765885383376716	-8.38159370254877	-7.577510667513666	-3.277022647574215	-10.854533315087881
0.5	0.0	0.1	0.3	0.0	0.5	-6.758759483261378	-2.8879554930128952	-9.646714976274273	-6.758759483261378	-2.8879554930128952	-9.646714976274273	-7.881709029758449	-3.4475970927113915	-11.329306122469841
0.5	0.0	0.1	0.3	0.0	1.0	-8.03336009184968	-3.0206205674596265	-11.053980659309307	-8.03336009184968	-3.0206205674596265	-11.053980659309307	-8.276010276296464	-3.497372599309119	-11.773382875605584
0.5	0.0	0.1	0.3	0.5	0.0	-5.785946718296156	-2.790040150076317	-8.575986868372473	-5.785946718296156	-2.790040150076317	-8.575986868372473	-6.4364755624169145	-3.2610934695005747	-9.697569031917489
0.5	0.0	0.1	0.3	0.5	0.5	-6.876501233811624	-2.983428107410424	-9.859929341222047	-6.876501233811624	-2.983428107410424	-9.859929341222047	-6.745930838298505	-3.383732914334926	-10.12966375263343
0.5	0.0	0.1	0.3	0.5	1.0	-8.055728042451584	-3.210795953413546	-11.26652399586513	-8.055728042451584	-3.210795953413546	-11.26652399586513	-7.272515967883314	-3.4339916554961856	-10.7065076233795
0.5	0.0	0.1	0.3	1.0	0.0	-6.277115502033751	-2.606691777675617	-8.883807279709368	-6.277115502033751	-2.606691777675617	-8.883807279709368	-6.079578965918393	-3.1341055378756186	-9.213684503794012
0.5	0.0	0.1	0.3	1.0	0.5	-7.399770511416269	-2.81310976206017	-10.212880273476438	-7.399770511416269	-2.81310976206017	-10.212880273476438	-6.489385419376136	-3.2900934118803895	-9.779478831256526
0.5	0.0	0.1	0.3	1.0	1.0	-8.617135747589948	-3.0727046851772326	-11.68984043276718	-8.617135747589948	-3.0727046851772326	-11.68984043276718	-7.1662098611696035	-3.3936139053375034	-10.559823766507106
0.5	0.0	1.0	0.3	0.0	0.0	-4.987938539853034	-2.8911389283537074	-7.8790774682067415	-4.987938539853034	-2.8911389283537074	-7.8790774682067415	-7.025315574256859	-3.341614142919344	-10.366929717176204
0.5	0.0	1.0	0.3	0.0	0.5	-6.379262997972422	-2.8729001156127043	-9.252163113585127	-6.379262997972422	-2.8729001156127043	-9.252163113585127	-7.464111484248823	-3.4057136481056984	-10.86982513235452
0.5	0.0	1.0	0.3	0.0	1.0	-7.818127656886448	-2.8514617887342086	-10.669589445620657	-7.818127656886448	-2.8514617887342086	-10.669589445620657	-7.9610967492635325	-3.469307319840566	-11.4304040691041
0.5	0.0	1.0	0.3	0.5	0.0	-4.983188993314614	-3.050076561933622	-8.033265555248235	-4.983188993314614	-3.050076561933622	-8.033265555248235	-6.001846019597029	-3.341094207518588	-9.342940227115617
0.5	0.0	1.0	0.3	0.5	0.5	-6.279382633376363	-3.0909392044538704	-9.370321837830232	-6.279382633376363	-3.0909392044538704	-9.370321837830232	-6.444492222219223	-3.38253353136902	-9.827025753588243
0.5	0.0	1.0	0.3	0.5	1.0	-7.563905920526221	-3.150580621457932	-10.714486541984153	-7.563905920526221	-3.150580621457932	-10.714486541984153	-7.048302398240616	-3.4281160069203396	-10.476418405160956
0.5	0.0	1.0	0.3	1.0	0.0	-5.373514694006895	-3.0711865527108335	-8.444701246717727	-5.373514694006895	-3.0711865527108335	-8.444701246717727	-5.748773824905266	-3.316224937116132	-9.064998762021398
0.5	0.0	1.0	0.3	1.0	0.5	-6.717944510499809	-3.1133300111171534	-9.831274521616962	-6.717944510499809	-3.1133300111171534	-9.831274521616962	-6.264237356803717	-3.3511444527026604	-9.615381809506378
0.5	0.0	1.0	0.3	1.0	1.0	-8.058535872256293	-3.165495981147482	-11.224031853403774	-8.058535872256293	-3.165495981147482	-11.224031853403774	-6.985360735365239	-3.3911925238144516	-10.37655325917969
0.5	0.5	0.0	0.3	0.0	0.0	-4.169241790843081	-3.2779125792038664	-7.447154370046947	-4.169241790843081	-3.2779125792038664	-7.447154370046947	-7.823908383124682	-3.266334842319736	-11.090243225444418
0.5	0.5	0.0	0.3	0.0	0.5	-4.9296038891328315	-3.4981286106464426	-8.427732499779275	-4.9296038891328315	-3.4981286106464426	-8.427732499779275	-7.889473704639947	-3.4681638980729548	-11.357637602712902
0.5	0.5	0.0	0.3	0.0	1.0	-5.692222641942651	-3.5716631249643873	-9.263885766907038	-5.692222641942651	-3.5716631249643873	-9.263885766907038	-8.124462082182937	-3.516711785352313	-11.641173867535251
0.5	0.5	0.0	0.3	0.5	0.0	-4.841616243849131	-2.9716309370517915	-7.813247180900923	-4.841616243849131	-2.9716309370517915	-7.813247180900923	-6.739475162824101	-3.23482044219739	-9.974295605021492
0.5	0.5	0.0	0.3	0.5	0.5	-5.737989847374217	-3.2772499333972642	-9.01523978077148	-5.737989847374217	-3.2772499333972642	-9.01523978077148	-6.8560109953375825	-3.383759519575337	-10.23977051491292
0.5	0.5	0.0	0.3	0.5	1.0	-6.64999706510334	-3.516195406263643	-10.166192471366983	-6.64999706510334	-3.516195406263643	-10.166192471366983	-7.26733929377168	-3.4399054275330823	-10.707244721304761
0.5	0.5	0.0	0.3	1.0	0.0	-5.528106812375981	-2.60144125854346	-8.12954807091944	-5.528106812375981	-2.60144125854346	-8.12954807091944	-6.374157403328196	-3.0566113407165343	-9.43076874404473
0.5	0.5	0.0	0.3	1.0	0.5	-6.566144197440446	-2.912320476097879	-9.478464673538324	-6.566144197440446	-2.912320476097879	-9.478464673538324	-6.632729949665814	-3.2582878126336423	-9.891017762299455
0.5	0.5	0.0	0.3	1.0	1.0	-7.639758690364603	-3.2775843662038953	-10.917343056568498	-7.639758690364603	-3.2775843662038953	-10.917343056568498	-7.226741607874986	-3.39418276832162	-10.620924376196607
0.5	0.5	0.1	0.3	0.0	0.0	-3.927873332314419	-3.2945885693901107	-7.22246190170453	-3.927873332314419	-3.2945885693901107	-7.22246190170453	-7.577510667513666	-3.277022647574215	-10.854533315087881
0.5	0.5	0.1	0.3	0.0	0.5	-4.73709798203185	-3.475451105949561	-8.212549087981412	-4.73709798203185	-3.475451105949561	-8.212549087981412	-7.72069769734121	-3.4619048811929596	-11.18260257853417
0.5	0.5	0.1	0.3	0.0	1.0	-5.537363103987867	-3.5418175444880045	-9.079180648475871	-5.537363103987867	-3.5418175444880045	-9.079180648475871	-8.00616212825703	-3.506211015901091	-11.51237314415812
0.5	0.5	0.1	0.3	0.5	0.0	-4.530173333764021	-3.065925360939182	-7.596098694703203	-4.530173333764021	-3.065925360939182	-7.596098694703203	-6.556059008945481	-3.2465789955489868	-9.802638004494469
0.5	0.5	0.1	0.3	0.5	0.5	-5.4733995495239665	-3.3100072226878217	-8.783406772211787	-5.4733995495239665	-3.3100072226878217	-8.783406772211787	-6.745930838298511	-3.383732914334926	-10.129663752633437
